orca_waves,8/16/16,Chris Cooley,https://twitter.com/orca_waves,787134889,Low,TRUE,FALSE
orca_waves,8/16/16,Chris Cooley,https://twitter.com/orca_waves2,4023600503,Low,TRUE,FALSE
oxguy3,12/28/15,Chris Cooley,https://twitter.com/oxguy3,355623589,Low,TRUE,FALSE
Oxybenix,8/16/16,Chris Cooley,https://twitter.com/Oxybenix,3075631831,Inactive Last 60+ Days,TRUE,FALSE
Perfect_Grades,4/22/16,Chris Cooley,https://twitter.com/Perfect_Grades,900676987,Low,TRUE,FALSE
PhantomSquad,2/5/16,Chris Cooley,https://twitter.com/PhantomSecc,3377292539,Inactive Last 60+ Days,TRUE,FALSE
PhotonicProton,8/16/16,Chris Cooley,https://twitter.com/PhotonicProton,4061487615,Inactive Last 30 Days,TRUE,FALSE
Photonz,8/16/16,Chris Cooley,https://twitter.com/TrapsFed,731153644465311744,Low,TRUE,FALSE
phphax,8/16/16,Chris Cooley,https://twitter.com/NotCracka,724289820613349376,Low,TRUE,FALSE
PoodleCorp,8/23/16,Chris Cooley,https://twitter.com/PoodleCorp,742782825661911040,Low,TRUE,FALSE
PoodleCorp,8/24/16,Chris Cooley,https://twitter.com/PoodleBoat,746227890509873154,Low,TRUE,FALSE
PoodlesInBlack,8/24/16,Chris Cooley,https://twitter.com/PoodlesInBlack,4082983103,Low,TRUE,FALSE
Primit1v3,7/6/16,Chris Cooley,https://twitter.com/Primit1v3,4115586972,Low,TRUE,FALSE
QuickLeak,8/16/16,Chris Cooley,https://twitter.com/QuickleakOrg,1264754030,Inactive Last 60+ Days,TRUE,FALSE
RaijinRising,12/4/15,Chris Cooley,https://twitter.com/RaijinRising,4276599827,Low,TRUE,FALSE
RaijinRising,12/4/15,Chris Cooley,https://twitter.com/RaijinRising2,3153336728,Inactive Last 60+ Days,TRUE,FALSE
Raju Duggi,12/4/15,Chris Cooley,https://twitter.com/duggiraju01,752749376,Inactive Last 60+ Days,TRUE,FALSE
Repper,8/16/16,Chris Cooley,https://twitter.com/AndroHacker101,2711778086,Low,TRUE,FALSE
RisingSquad,8/23/16,Chris Cooley,https://twitter.com/RisingSquad_,749339451353079808,Low,TRUE,FALSE
Roy Ghost,12/4/15,Chris Cooley,https://twitter.com/robertoraimond2,2605960297,Low,TRUE,FALSE
S0BL1N,8/16/16,Chris Cooley,https://twitter.com/S0BL1N,4742851819,Inactive Last 60+ Days,TRUE,FALSE
s1ege_,6/16/16,Chris Cooley,https://twitter.com/s1ege_,731084122022612992,Low,TRUE,FALSE
s1kr10s,7/12/16,Curt Beall,https://twitter.com/s1kr10s,76567289,Low,TRUE,FALSE
Scrub,8/11/16,Chris Cooley,https://twitter.com/Scrub_exe,2903918345,Low,TRUE,FALSE
SecurityBus,12/4/15,Chris Cooley,https://twitter.com/SecuritryBus,105431428,Low,TRUE,FALSE
shdowpoodle,8/24/16,Chris Cooley,https://twitter.com/shadowpoodle,746440922850791424,Low,TRUE,FALSE
shirotenshii,8/11/16,Chris Cooley,https://twitter.com/shirotenshii,740054460810960896,Low,TRUE,FALSE
Siph0n,8/16/16,Chris Cooley,https://twitter.com/datasiph0n,3028760147,Low,TRUE,FALSE
Sky_Cr3w,8/12/16,Chris Cooley,https://twitter.com/Sky_Cr3w,1082139049,Low,TRUE,FALSE
SkyLark95678801,8/16/16,Chris Cooley,https://twitter.com/SkyLark95678801,1423151540,Low,TRUE,FALSE
SonnySpooks,9/21/16,Chris Cooley,https://twitter.com/SonnySpooks,4300047742,High,TRUE,FALSE
Spider Kirkuk,8/16/16,Chris Cooley,https://twitter.com/ayid_spider,1329182743,Inactive Last 60+ Days,TRUE,FALSE
Spl0it,6/16/16,Chris Cooley,https://twitter.com/iamspl0it,3236766545,Low,TRUE,FALSE
Stefx00,2/24/16,Chris Cooley,https://twitter.com/Stefx00,459136932,Low,TRUE,FALSE
Sybr Squad,12/4/15,Chris Cooley,https://twitter.com/sybrsquad,2953079394,Inactive Last 60+ Days,TRUE,FALSE
t0x0pg,8/15/16,Chris Cooley,https://twitter.com/t0x0pg,2770494427,Low,TRUE,FALSE
tangodownwatch,8/16/16,Chris Cooley,https://twitter.com/tangodownwatch,1256991386,Low,TRUE,FALSE
Taylor,8/16/16,Chris Cooley,https://twitter.com/9485s,3939007953,Low,TRUE,FALSE
Taylor,3/10/16,Chris Cooley,https://twitter.com/0x2Taylor,528842496,Low,TRUE,FALSE
TeamGhostShell,5/25/16,Chris Cooley,https://twitter.com/ghostshellnews,56023304,Low,TRUE,FALSE
TehDr0id,2/5/16,Chris Cooley,https://twitter.com/TehDr0id,774924978,Inactive Last 60+ Days,TRUE,FALSE
The Family,4/22/16,Chris Cooley,https://twitter.com/TheFamilySystem,4923270444,Low,TRUE,FALSE
themilkb0ne,8/24/16,Chris Cooley,https://twitter.com/themilkb0ne,746255355894599680,Low,TRUE,FALSE
Tiger,8/16/16,Chris Cooley,https://twitter.com/TigerToucan,3181428634,Low,TRUE,FALSE
TorReaper,8/16/16,Chris Cooley,https://twitter.com/TorReaper,3031723308,Inactive Last 60+ Days,TRUE,FALSE
Trolled Security,8/16/16,Chris Cooley,https://twitter.com/TrolledSecurity,732302295602450432,Inactive Last 30 Days,TRUE,FALSE
Ubisec,10/13/16,Chris Cooley,https://twitter.com/UbiHacks,4893526231,High,TRUE,FALSE
urbackdoored,10/10/16,Chris Cooley,https://twitter.com/codingplanets,4788885656,Low,TRUE,FALSE
UTKFree,10/7/16,Chris Cooley,https://twitter.com/UTKFree/followers,784206251295121408,High,TRUE,FALSE
v0xstreet,8/17/16,Chris Cooley,https://twitter.com/v0xstreet,3111236290,Low,TRUE,FALSE
Vigilante_pw,8/11/16,Chris Cooley,https://twitter.com/vigilante_pw,4874910689,Low,TRUE,FALSE
Vikingdom,12/4/15,Chris Cooley,https://twitter.com/VIKINGDOMGT,3291219507,Inactive Last 60+ Days,TRUE,FALSE
Vikingdom,8/16/16,Chris Cooley,https://twitter.com/Vikingdom1963/,4880191420,Inactive Last 60+ Days,TRUE,FALSE
weev,9/16/16,Chris Cooley,https://twitter.com/rabite,15707229,Low,TRUE,FALSE
Wicked305,4/22/16,Chris Cooley,https://twitter.com/Wicked305,443785335,Low,TRUE,FALSE
XO,8/24/16,Chris Cooley,https://twitter.com/xotehpoodle,746269872728977409,Low,TRUE,FALSE
xro_33,9/22/16,Chris Cooley,https://twitter.com/xr0_33,750145229517455360,High,TRUE,FALSE
xssposed,8/16/16,Chris Cooley,https://twitter.com/xssposed,2534889722,Inactive Last 60+ Days,TRUE,FALSE
zenquando,8/16/16,Chris Cooley,https://twitter.com/zenquando,63950682,Low,TRUE,FALSE
cyb3rdude,8/16/16,Chris Cooley,https://twitter.com/cyb3rdude,,,,
